INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (1,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (19,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (20,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (21,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (22,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (23,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (24,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (25,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (26,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (27,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (28,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (29,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (30,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (31,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (32,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (33,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (34,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,1,44920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,2,49920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,3,54920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,4,59920);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,5,64940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,6,69940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,7,74940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,8,79940);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,9,84960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,10,89960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,11,94960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,12,99960);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,13,104980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,14,109980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,15,114980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,16,119980);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,17,125000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,18,130000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (35,19,135000);
INSERT INTO Taxes(outlet_id, quarter_id, tax) VALUES (36,1,44920);
